watershed_code,state_fips_code,domain_desc,CV (%),end_code,state_name,country_name,class_desc,agg_level_desc,Value,freq_desc,begin_code,short_desc,zip_5,prodn_practice_desc,state_alpha,country_code,year,asd_desc,source_desc,county_code,region_desc,asd_code,county_ansi,group_desc,county_name,domaincat_desc,load_time,sector_desc,unit_desc,week_ending,reference_period_desc,location_desc,util_practice_desc,statisticcat_desc,commodity_desc,state_ansi,watershed_desc,congr_district_code,value
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,102,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2008,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2015-06-02 15:00:27.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,102.0
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,112.7,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,112.7
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,98.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,98.2
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,105,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,105.0
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,93.5,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,93.5
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,95.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,95.2
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,86.8,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,86.8
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,105,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,105.0
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,96.6,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WA,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,96.6
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,68,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2009,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2015-06-02 15:00:27.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,68.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,72,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2008,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2015-06-02 15:00:27.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,72.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,61,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,61.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,73,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,73.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,71,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,71.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,64,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,64.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,66,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,66.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,60,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,60.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,70,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,70.0
00000000,56,TOTAL,,00,WYOMING,UNITED STATES,WINTER,STATE,70,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,IRRIGATED,WY,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,WYOMING,ALL UTILIZATION PRACTICES,YIELD,WHEAT,56,,,70.0
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,102.8,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2008,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2015-06-02 15:00:27.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,102.8
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,99.1,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,99.1
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,102.9,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,102.9
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,113.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,113.2
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,115.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,115.2
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,106.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,106.2
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,99.8,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,99.8
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,94,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,94.0
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,116.5,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,ID,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,116.5
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,69.8,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2008,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2015-06-02 15:00:27.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,69.8
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,61.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,61.2
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,53.4,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,53.4
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,65.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,65.2
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,60.4,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,60.4
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,66.1,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,66.1
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,45,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,45.0
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,36.9,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,36.9
00000000,30,TOTAL,,00,MONTANA,UNITED STATES,WINTER,STATE,62.4,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,MT,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,MONTANA,ALL UTILIZATION PRACTICES,YIELD,WHEAT,30,,,62.4
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,93.3,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,93.3
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,88.6,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,88.6
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,110.7,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,110.7
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,101.9,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,101.9
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,114.7,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,114.7
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,95.1,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,95.1
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,92.4,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,92.4
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,101.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,OR,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,101.2
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,101.9,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2008,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2015-06-02 15:00:27.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,101.9
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,112.7,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,112.7
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,98.2,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,98.2
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,105,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,105.0
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,93.4,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,93.4
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,92.9,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,92.9
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,86.8,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,86.8
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,105,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,105.0
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,94.8,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",,IRRIGATED,WA,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / NET PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,94.8
00000000,16,TOTAL,,00,IDAHO,UNITED STATES,WINTER,STATE,0,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",,IRRIGATED,ID,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / PLANTED ACRE,,YEAR,IDAHO,ALL UTILIZATION PRACTICES,YIELD,WHEAT,16,,,0.0
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,0,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",,IRRIGATED,OR,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,0.0
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,0,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",,IRRIGATED,OR,9000,2006,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,0.0
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,0,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",,IRRIGATED,OR,9000,2005,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,0.0
00000000,41,TOTAL,,00,OREGON,UNITED STATES,WINTER,STATE,0,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",,IRRIGATED,OR,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / PLANTED ACRE,,YEAR,OREGON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,41,,,0.0
00000000,53,TOTAL,,00,WASHINGTON,UNITED STATES,WINTER,STATE,0,ANNUAL,00,"WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",,IRRIGATED,WA,9000,2007,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / PLANTED ACRE,,YEAR,WASHINGTON,ALL UTILIZATION PRACTICES,YIELD,WHEAT,53,,,0.0
